0	0.06871	network state resting default dmn mode intrinsic fc rest cognitive seed control independent rs attention nodes posterior global rsns large scale local spontaneous executive sn salience dorsal pcc identified strength cingulate organization fluctuations inter positive relationship states graph ec hubs negative task centrality sensorimotor patterns frontoparietal level fcmri dan characterized hub precuneus visual intra properties interactions cognition core fnc suggest approach measures central motor seeds external regional association anti node maps fpn multiple provide rsn ifc scores granger cen theory stable architecture integration internal mental addition sensory relationships modules key metrics fronto high functionally function smn identify work topological cingulo 
1	0.02725	anxiety trait personality high scores individuals traits impulsivity individual neuroticism amygdala aggression higher alexithymia anxious risk relationship measures psychopathy positive avoidance correlates questionnaire scale extraversion levels affective threat depression association dimensions reactivity approach ha associations reported sample negative psychopathic suggest la level lower worry insula style psychiatric aggressive temperament linked sensitivity score group sud externalizing es neurobiological limbic impulsive schizotypy underlying violent bis tendencies response bas adults psychological bias anger relationships functioning impulsiveness antisocial inventory physical female relation ra tas schizotypal heightened population selected variability research characterized sensation rumination link male prone reactive regulation impact disorder tendency somatic resonance subclinical 
2	0.04606	cerebellar cerebellum basal ganglia thalamus motor nucleus caudate putamen cortex striatal thalamic nuclei structures cerebral brainstem control network striatum timing lobule sensorimotor rcbf vi loop globus pallidus thalamo function vermis lobules posterior ii human lc involvement bg limbic supplementary dentate bilaterally anterior resonance primary lateral ppi dystonia rate loops stn level premotor magnetic ataxia sensory midbrain tremor gating ventral head patterns thalamocortical identified striato sequence provide pallidum dbs pathway sca involving regional disease hippocampus parts corticostriatal pons association suggest subthalamic forebrain medial generalized iv years hemispheres positron sma focal functions mdma viii central ce humans dyt anesthesia psychophysiological structure lower 
3	0.08111	cortex anterior cingulate insula acc dorsal posterior prefrontal medial orbitofrontal insular dacc ventral olfactory resonance magnetic pcc rostral frontal ai mpfc thalamus odor salience amygdala implicated ofc lateral structures interoceptive important limbic precuneus hippocampus level suggest mid subregions odors primary common dorsolateral involving central affective interaction addition interoception previous physiological reported awareness association autonomic included pc play operculum subjective identified identification secondary racc paralimbic induced bilaterally bodily seed strong appraisal amcc caudal intensity ains pregenual roles orbital aic midcingulate vacc midline experience perception understood baseline hypnotic mofc neuronal specifically mcc subgenual major chemosensory motivational perigenual salient parts substrates main ventromedial 
4	0.0601	stimulus time repetition priming response presented awareness suppression repeated target trials implicit temporal conscious presentation paradigm explicit ms onset period phase short magnetic intervals delay long interval visual prime hemodynamic correlates automatic trial perceptual subsequent targets instruction prior reaction detection mechanisms pairs masked times preceding early instructed sequence perception rapid aware subliminal facilitation events half longer timing term repetitions consciousness order unconscious primed unrelated adaptation instructions resonance presentations detected induced rs reductions initial delayed identical magnitude primes stages previous suppressed preceded task process versus series suggesting consciously neuronal masking unaware delays aim sa occurs contrast phases shown occurred indicating expectancy 
5	0.22693	gyrus frontal inferior temporal parietal superior cortex middle posterior anterior cingulate occipital lobe network resonance gyri medial magnetic lobule precuneus ifg insula suggest fusiform precentral angular parahippocampal cerebellum lateral supramarginal bilaterally sulcus addition common group identified ipl postcentral lingual lobes hemisphere underlying included fronto contrast previous correlates prefrontal temporo pole higher thalamus specifically cerebral identify cuneus junction substrates association caudate visual volunteers involving pattern suggested mfg recruited conjunction located main studied structures putamen showing operculum interaction suggesting premotor provide smg parieto pre orbital handed shown mtg important obtained reported involvement reflect patterns aim spl stg unclear paradigm lateralized primarily visuospatial 
6	0.04199	auditory speech temporal sounds superior music perception sound cortex voice pitch musical listening acoustic gyrus audiovisual sts production posterior stg hearing vocal noise tinnitus tones sulcus musicians prosody primary tone integration planum presented speaker temporale response heschl discrimination listened verbal sensory voices listeners prosodic phonetic anterior resonance singing pt syllable spoken language stream bilaterally syllables audio sensitive sequences stimulus linguistic suggest perceptual stuttering melody vowel spectral heard natural comprehension rhythm perceived intelligibility tonal phonological av hemisphere normal laughter vocalizations passive lateralized hg communication deaf produced speakers sentences structure degraded input articulatory ear piano modulated dichotic cues identify consonant broca melodies 
7	0.04279	reward feedback striatum learning anticipation ventral response monetary striatal rewards motivation nucleus negative outcome prediction positive incentive caudate outcomes task reinforcement accumbens loss motivational midbrain punishment sensitivity cues dopaminergic error resonance rewarding aversive stimulus gain magnetic mesolimbic suggest orbitofrontal delay errors vta putamen dorsal nacc trial trials magnitude ofc associations reversal money humans salience human anticipatory received pg cue dopamine predicted gains influence contingencies tegmental receipt events anticipated high losses goal gambling motivated individual contingency contrast learned anhedonia correct medial avoidance appetitive types unexpected expectation signaling phase rewarded modulated versus sn time learn incentives probabilistic future predicting nigra win hypothesized 
8	0.04053	mpfc social medial prefrontal cortex mental reasoning mind tom judgments states person referential theory mentalizing perspective belief judgment state junction attribution cognitive people tpj evaluation network precuneus inference temporal beliefs cognition agency versus inferences thinking reference process recruited taking temporoparietal trait personal explicit beauty temporo research stories reflection aesthetic knowledge relevant engaged suggest wandering contrast midline intentional evaluations situation traits making statements physical implicit posterior magnetic dmpfc sense events intentions external inferring implicated character personality correlates internal resonance vmpfc psychological awareness parietal evaluative infer adjectives pole ventral situations perceivers analogical communicative communication verbal oneself pragmatic intention judged relations contextual common 
9	0.04723	memory working wm load task verbal performance maintenance term cognitive parietal short frontal delay encoding executive prefrontal high capacity spatial long network delayed updating storage items manipulation probe functions span vwm ltm vstm phase stm maintained prospective period frontoparietal retention recognition item rehearsal function maintain phonological suggest dorsolateral sample sternberg posterior resources held visuospatial loads demand sustained match patterns swm order phases correlates retrieval ef ppc maintaining operations recall demands interval articulatory mnemonic cognition neuropsychological single tests test serial accuracy predicted probes visuo digit systems increases visual sequences stored bottleneck impairments letters encode remember letter wmc regional remembered delays lobe 
10	0.01155	food taste weight eating body response obesity high obese women control foods images nervosa reward energy hunger pictures calorie cortex orbitofrontal glucose pleasantness anorexia bmi intake insula gustatory insulin cues caloric group mass individuals bn state normal amygdala hypothalamus fat versus responsivity water overweight satiety consumption sweet health visual appetite viewing art higher resonance esthetic flavor increases index lean hypothalamic labels recovered ratings operculum age binge hungry kg sight ran bulimia striatum fasting female sucrose ofc thirst type overeating feeding sensitivity receipt regulation chocolate artistic bed image eat meal rated insular primary palatable gain neuronal females caudate tastes somatosensory aim 
11	0.04696	learning training practice group performance control sequence trained cbf learned post time perfusion sequences pre early expertise improvement skill intervention motor transfer session term cerebral increases long magnetic induced period nf week experts asl exercise sessions improvements plasticity baseline skills improved weeks neurofeedback cognitive untrained expert scanning therapy min resonance labeling fitness initial implicit short consolidation novices practiced learn associations physical month reduction athletes scan test procedural regional periods success months stages treatment improve received prior rtfmri repeated level caudate putamen real intensive arbitrary visuomotor learners years successful rcbf scanned interventions follow gains stage retention scans rehabilitation program testing serial 
12	0.01723	women men sex females males gender female male sexual phase testosterone menstrual ic luteal levels response follicular early pmdd arousal phases hormone sexually hormones heterosexual sfg erotic girls estradiol sexes contrast estrogen progesterone boys high human opposite mid higher late homosexual chromosome resonance verbal hypothalamic desire steroid mental penile users rotation premenstrual dimorphic hypothalamus orientation hormonal preferred genders adult level cerebral oc taking postmenopausal implications age normal sample prevalence congruous dimorphism influences test xxy scores serum est endogenous measures detected hippocampus question subjective suggesting phb ratings striatal oral cth gonadal circulating acg young cognition correlates pattern ovarian erection lf incongruous 
13	0.02174	fear threat smokers conditioning extinction smoking users cocaine cs amygdala drug nicotine cues craving conditioned anxiety cannabis cue group response learning abstinence addiction phobia cortex skin heroin conductance magnetic reactivity aversive marijuana prefrontal resonance vmpfc methods stimulus treatment relapse autonomic induced gad abstinent shock threatening control individuals cingulate neutral insula context spider cigarette chronic hippocampus phobic substance scr pupil paradigm anticipatory anterior avoidance paired ventromedial humans abusers unconditioned death sustained reported safety heavy abuse withdrawal recall ecstasy renewal addicts orbitofrontal bnst subjective thalamus arousal phobics nonsmokers animal cessation phasic anticipation suggest appetitive ratings tobacco ucs threats trace responding level prior 
14	0.03039	disease ad pd cognitive mci alzheimer atrophy group ms early amci mild parkinson dementia normal impaired performance hd age memory stage sclerosis apoe metabolism test loss temporal epsilon pet als neurodegenerative progressive neuropsychological elderly compensatory sd cerebral impairments executive bvftd progression multiple scores metabolic amnestic symptoms regional patterns risk glucose measures frontal fdg status function cr hippocampal frontotemporal patient lower deficit degeneration pattern onset abeta pathology control mutation voxel lobe nc variant characterized methods apathy tests positron medication severity stages longitudinal amyloid years baseline tmt education aging preserved hippocampus abnormal studied lateral functioning individuals lesion burden functions huntington pathological precuneus 
15	0.23699	task performance cognitive response magnetic level resonance higher difficulty time performing function pattern network demands levels increasing accuracy suggest parietal reaction single recruitment number required test patterns correlates individuals attention increases frontal times effort paradigm reflect individual simple set baseline perform suggesting previous addition lower order tested difficult shown speed modulation discrimination relevant contrast demand measure normal interaction recruited involvement induced manipulation underlying parametric demanding relationship neuronal positive requiring resources strategy common versus automatic engaged relation fronto scanner independent result linear multiple strategies mental presented version engagement line visuospatial compensatory young provide type reflecting slower judgment scanned modulated parallel explore 
16	0.03705	response inhibition control task inhibitory motor stop pre trials frontal selection sma nogo preparation trial inferior supplementary prefrontal successful pp action stimulus time error ifg inhibit required ds inhibiting execution cortex suppression reaction rifg common paradigm previous stopping free preparatory presma ifc impulse prepotent sst fronto inhibited resonance reactive performance initiation correlates failure cognitive errors process impulsive gyrus ssrt correct respond striatal responding presupplementary cp requires goal monitoring suppress basal voluntary proactive ganglia inappropriate times na functions hemodynamic intentional urgency withholding play selective function executive events successfully success variability generation initiated modified suggesting mapping triggered act unsuccessful actions warning impaired 
17	0.06121	motor cortex hand movement movements premotor sensorimotor finger primary control supplementary sma sensory somatosensory parietal imagery cerebellum force contralateral tapping network execution magnetic mi limb dorsal ipsilateral bimanual resonance feedback planning pmd gait handed grip pre task simple visuomotor voluntary paced index pmc sequential foot cerebral imagined writing suggest passive dominant representation pattern emg muscle upper patterns visually studied sequence thumb tongue fingers output muscles hands phantom smc superior guided secondary hemisphere phase sequences putamen action effector rest bilaterally arm rostral overt walking important flexion timing unimanual balance production lower cerebellar preparation executed spl kinesthetic volunteers contraction central input external 
18	0.01862	number ips numerical problem problems arithmetic numbers intraparietal magnitude parietal distance mental sulcus solving symbolic mathematical digit calculation dd size ag humor math addition representation numerosity operations small operation multiplication counting spd angular digits estimation insight subtraction large retrieval correlates spatial fmr solution arabic verbal quantifiers solved quantity adults heuristic strategies larger solutions simple presented nonsymbolic humour appreciation symbols incongruity cognition types magnitudes abstract notation arrays comprehension chunk competence single jokes funny frax quantities fronto solve strategy dyscalculia resolution scientific visuospatial mathematics arithmetical students backward hips letters approximate numerals ipc dots forward overlap gyrus surface fragile typically space fractions hip 
19	0.03643	action actions observation motor object mirror hand tool premotor parietal imitation gestures goal execution objects human movements video grasping neuron movement tools observing ventral actor network videos dorsal gesture intentions simulation person grasp perception cortex clips mns planning representations body sensorimotor goals intention observer suggest aon familiar intraparietal sulcus control manipulation inferior reaching verbs representation interaction visual experience viewing types visuomotor agent watched neurons perspective properties performing context presented effector executed resonance contrast dance view communicative ball viewed intended cues posture tested observers communication fronto stream real engaged iconic unfamiliar watching plans abstract actors meaningless shared act response st matching 
20	0.04714	control conflict task error trials interference response cognitive errors incongruent switching stroop congruent monitoring acc cortex rt anterior cingulate trial switch performance resolution correct stimulus color dacc congruency flexibility frontal set detection lpfc adjustments word context dorsal attentional adaptation executive costs competition posterior medial flanker suggest prefrontal pi reaction relevant mechanisms paradigm pmfc mfc simon adjustment high rostral racc proactive types previous post situations contrast fronto conflicts conflicting incompatible subsequent flexible resolve irrelevant incorrect rts inhibition selection pre times preceding perceptual sets thought ern reactive associations longer smaller switches commission repeat internal incongruence zone single slowing incongruency erroneous monitor modified 
21	0.05036	matter volume structural gray white voxel gm morphometry grey volumes structure vbm regional gmv age abnormalities tensor integrity fractional images temporal relationship wm tracts md reductions weighted cognitive corpus surface callosum longitudinal structures individuals years resonance fasciculus volumetric scores high smaller suggest association tract neuroanatomical previous values multiple measures resolution positive lower tractography larger morphology associations total loss diffusivity negative tissue hippocampal methods wise reduction morphometric morphological widespread local fronto scans ct corrected pathways relationships onset thinning sample higher lobe atrophy cerebellum scale microstructural hippocampus magnetic sex concentration large nss detected speed gender correlates global major superior connecting identified addition 
22	0.11663	method group approach individual subject methods level time single spatial maps standard voxel high variability model obtained measures independent noise resonance test identified mapping magnetic voxels reliability images techniques roi resolution multiple technique linear multi large sample image small sensitivity number scanner conventional scans detection reliable spm set proposed rois wise temporal patterns size tool measure parametric parameters map identify glm mm procedure human higher series robust detect mr spatially cerebral contrast inter highly values included space detected template volunteers scan paper normalization epi populations partial provide dataset weighted real reported datasets ratio function estimation random simulated work measurements reliably 
23	0.01614	asd autism group children spectrum social individuals td intelligence typically disorder iq control functioning high age autistic adults impairments syndrome typical suggest fluid reasoning abnormalities development lower developmental impaired frontal eft normal local cognition adolescents neurotypical language asc abnormal repetitive characterized communication gf severity people quotient global systemizing neurodevelopmental scores deficit gender tests years asds ks reported empathizing key traits adult wechsler disability population iii underconnectivity skills asperger intellectual hypoactivation characteristics restricted hfa vocabulary sex measures verbal remediation variable test nt vcfs underpinnings geometric aged males figures autistics reliably rgmv pne eq aq rspm pt symptom score characteristic tdc scn 
24	0.06281	age adults older children young adolescents years development alcohol group developmental aging younger adolescence early performance cognitive task aged childhood adolescent adult adulthood risk year magnetic maturation late function elderly resonance suggest youth control patterns history sample onset recruitment lower period increasing individuals increases association family longitudinal high suggesting typically functioning time born substance relationship executive range fh measures mj poorer heavy drinking skills recruited peer birth preterm alcoholics compensatory child higher declines reduction drinkers lifespan olds relationships poor typical cross pattern positive problems important follow associations systems trajectories school vulnerability engagement impact parent prenatal ageing mature linear impaired middle 
25	0.05447	spatial body human cortex adaptation space posterior location hand sulcus object representation humans orientation ventral visual representations position intraparietal parts lateral anterior locations ips organization rotation ppc dorsal selective reference located premotor egocentric size eba maps objects coding map subregions monkey visuo relations monkeys hemisphere allocentric medial primates parieto resonance head transformation occipital image represented frame extrastriate identified macaque overlap sensitive somatotopic provide op suggest view functionally magnetic bodies shape internal viewpoint reach hands selectivity views nonhuman showing surface arm ownership coordinate positions caudal direction neurons large processed code transformations versus frames lotc reaching primate identical upper topography segregation mapping 
26	0.07914	emotional amygdala negative emotion neutral positive affective regulation pictures valence emotions arousal response prefrontal affect sad cortex cognitive mood images reappraisal emotionally insula ratings disgust magnetic unpleasant fear viewing suggest resonance aversive experience control subjective limbic reactivity orbitofrontal pleasant interaction picture anxiety states viewed ofc evaluation social correlates modulation intensity versus influence impact words happy regulate induction presented medial level visual rated sadness strategies cingulate feelings anterior valenced state context underlying scenes implicit arousing implicated female modulate salient high perception presentation induced regulating reported events inducing addition appraisal threat scanned linked bias mechanisms suppression regulatory relevant important amygdalar happiness reactions 
27	0.03998	disorder adhd group control ocd bd bipolar symptoms abnormalities deficit hyperactivity methods attention symptom treatment severity magnetic resonance adolescents age cortex prefrontal cd abnormal medication compulsive striatal characterized fronto impaired obsessive individuals orbitofrontal cingulate boys insula naive cbt gender children neurobiological cognitive limbic function insight sample patient igd hcs unmedicated youth pathophysiology substance adults suggest hypoactivation impairments poor underlying euthymic caudate history severe illness mania hyperactivation internet measures pediatric manic adult panic comorbid hyper mood ws dsm represent problems persistent striatum functioning drug underlie addiction corrected neuropsychological dorsolateral bp subtypes implicated putamen lower normal conduct exhibit post impulsivity years cerebellum 
28	0.03417	social empathy moral group individuals game people interactions interaction empathic race partner individual cognition human exclusion interpersonal insula anterior deception cultural person context rejection situations junction suggest prosocial cooperation physical partners experience members trust feelings unfair socially paradigm cortex offers status guilt norm real harm played perceived love mentalizing video affective predicted emotional racial personal violations participant american esteem temporoparietal joint feeling culture chinese ratings punishment correlates dmpfc playing reputation truth contexts fairness response relationships judgments sensitivity peers cooperative bias emotions attachment attitudes research scanning games norms perspective perception ultimatum romantic lying judgment evaluations higher sharing biases concern distress impressions 
29	0.01821	stress ptsd trauma cortisol injury tbi group infant traumatic disorder symptoms amygdala mindfulness response meditation ts severity attachment acute maternal control mothers individuals childhood survivors magnetic posttraumatic pws early post limbic reactivity child regulation levels veterans infants insula meditators hippocampus els stressful symptom resonance mtbi abuse psychological mother chronic function combat severe adult lower maltreatment women methods reported ipv risk stressor hippocampal history dissociative experiences health psychosocial development mindful parental postpartum resilience mechanisms tic caps mild higher pcs hypothalamus crying emotional stressors offspring impaired baby neurobiological syndrome cm months induced earthquake anxiety scanner age moderate blast impact patterns caregiving hpa 
30	0.03334	decision making risk choice decisions choices uncertainty cortex risky vmpfc taking outcomes prefrontal outcome reward task rewards striatum loss discounting options insula make valuation preferences probability subjective ambiguity values preference high losses bias trial hiv delay individual ventromedial delayed economic gains medial prior ofc ventral ambiguous option choose aversion monetary gambling evaluation influence uncertain cingulate process orbitofrontal anterior confidence selection individuals gain context accumulation probabilities intertemporal regret financial seeking effort money cost perceptual suggest igt magnitude risks likelihood subsequent trials safe utility action reflected varied choosing chose real future lateral situations impulsivity threshold alternatives hypothetical preferred tendency common impulsive actions 
31	0.04391	model models prediction classification accuracy predictive predictions learning linear creative structure order predict pattern dcm machine internal creativity predicted vector classifier hierarchical sequences multivariate selection patterns high temporal states input predictability approach provide svm parameters sensitivity error entropy predicting optimal nonlinear specificity lsf discriminative ideas forward probability thinking local tested classify univariate prior cross mvpa generate hsf variance state inference estimated modelling structural proposed classifiers regularities discriminate uncertainty estimates identify probabilistic updating fit expectations biomarkers idea mental hidden evaluation chance validity form hierarchy events generated regularity multi weights original theory important sequence propose framework output classified sequential terms time discriminating 
32	0.02689	pain somatosensory stimulation cortex painful acupuncture intensity insula si primary touch chronic sensory stimulus tactile secondary contralateral perception sii noxious magnetic induced nerve nociceptive insular heat central resonance cingulate response skin anterior thalamus itch trigeminal control posterior ipsilateral modulation sensation thermal ratings ibs group pag hyperalgesia perceived cold electrical visceral brainstem spinal cord affective sci sensations cutaneous contrast analgesia matrix pressure mechanisms fm laser mechanical experience muscle peripheral neuropathic acute anticipation higher migraine allodynia cerebral autonomic injury median sympathetic suggest volunteers hand periaqueductal lower capsaicin crps bladder gray subjective sham syndrome sensitivity threshold body forearm temperature unpleasantness pa msna acupoint 
33	0.06404	memory retrieval encoding hippocampus recognition hippocampal episodic items words temporal memories mtl medial successful recall subsequent cortex associative recollection item test semantic word context prefrontal pairs source studied familiarity associations lobe encoded parahippocampal formation autobiographical presented suggest posterior correct remembered judgments anterior learning correlates pictures verbal phase lateral retrieved trials success contrast novelty remember material parietal declarative confidence strength process performance events relational binding contextual versus incidental tested paradigm perirhinal monitoring identified reactivation true engaged learned predicted scenes forgetting picture resonance scanning consolidation involvement paired remembering recency remote pattern intact structures long recognized forgotten list mnemonic types prc subsequently unrelated 
34	0.0407	frequency hz ms source amplitude power time temporal high response meg slow recorded sources simultaneous frequencies early gamma neuronal rate oscillations spatial theta synchronization hemodynamic bands fluctuations recordings rhythm phase level amplitudes rhythms heart resolution onset scalp beat oscillatory latency range modulation trial negativity late magnetoencephalography spectral localization visual localized physiological modulated generators dipole negative positive spatiotemporal modulations single recording peak stimulus window hr simultaneously sf spontaneous timing relationship variations sequence hf stages local wave induced electromagnetic delta detected electrodes primary electroencephalogram spatio reflect electrical measurements variability sites post separate occipital spatially central mu mmn inverse invasive latencies eyes rates 
35	0.03303	schizophrenia risk genetic group allele gene genotype individuals met psychosis symptoms val polymorphism sz high psychotic disorder hallucinations relatives comt function rs abnormalities control schizophrenic siblings httlpr impaired genes episode methods dopamine magnetic unaffected drd abnormal resonance bdnf illness interaction suggest dat association variation verbal impairments negative psychiatric prefrontal sample functioning task linked reported repeat transporter expression variants influence vulnerability homozygotes familial homozygous avh fep positive serotonin variant phenotype severity uhr scz fluency snp hippocampal alleles twins symptom arms polymorphisms nucleotide susceptibility associations disease antipsychotic receptor intermediate patient pairs genotypes hr population pathophysiology delusions phenotypes status single environmental genotyped heritable 
36	0.02618	placebo treatment dopamine response drug mg receptor ht magnetic blind induced resonance controlled fatigue randomized baseline acute function methods serotonin volunteers cortex da humans oxytocin weeks pharmacological ketamine dopaminergic therapy methylphenidate received treated levels responders receptors antidepressant gaba atd increases opioid ot improvement binding drugs central treatments depletion mph sessions shown post striatal single reduction cognitive cancer antagonist cingulate chemotherapy cholinergic state pet neurotransmission male time week depression objectives modulation min reuptake prefrontal inhibitor serotonergic agonist caudate mechanism attenuated concentration striatum key oral affect level oxt neuronal selective cfs medication modulates therapeutic scanned inflammation tryptophan release epo intranasal citalopram kg 
37	0.0569	language reading word words semantic sentences comprehension phonological lexical sentence inferior gyrus syntactic chinese frontal temporal linguistic english meaning orthographic native readers verbs verb languages production ifg suggest dyslexia posterior read characters naming bilinguals visual broca presented lifg spoken middle written form speech speakers japanese vwfa picture representations pars letter level dyslexic frequency suggesting literal grammatical sign pseudowords decision generation spelling noun character fusiform hemisphere context nouns contrast structure systems superior ventral writing engaged deaf narrative discourse recognition phonology high pairs german vot signers meanings rhyming bilingual metaphors ambiguous text judgment demands regular syntax proficiency orthography story mapping single subject 
38	0.05701	semantic category representations objects object knowledge abstract categories patterns representation temporal stimulus pattern perceptual similarity categorization posterior cortex concepts concrete anterior categorical types level atl words represented selective response common multivariate pictures identified animals properties multiple task nouns representational lateral animal sensory ventral items context high sensitive picture type manner dimensions organization independent names lobe previous occipitotemporal concept mvpa coding human single decoding physical abstraction exemplars tools suggest pairs univariate meaning irrespective naming set structure specificity matching familiar represent fine multivoxel view theories question identity modality multi semantically representing rule code sets reflect natural voxel living decoded attributes selectivity invariant 
39	0.01919	stimulation tms bpd rtms magnetic vestibular tdcs transcranial cortex induced hum mapp periodicals motor repetitive sham swallowing ma dm resonance stimulated primary site coil excitability anodal intensity hz frequency cc sm real borderline single session water ss inhibitory personality min interleaved response rest pulse mep remote induce contralateral neuronal sessions plasticity threshold device pivc tbs amblyopia guided neurophysiological order cathodal volunteers local electrode em muscle caloric increases sites treatment burst intensities human tus protocol im pas invasive itbs ih pifg hf improve swallow techniques controlled target vertex short handed pressure interhemispheric separate impaired galvanic resulted ltp neuromodulation balance modulate volitional 
40	0.04066	face faces facial expressions recognition amygdala fusiform fearful response emotional neutral happy perception social expression angry identity ffa emotion familiar temporal gyrus unfamiliar selective presented fg images fear occipital viewing visual suggest famous matching ofa sts emotions person gender people cues magnetic viewed affect threat familiarity anger sulcus sad contrast disgust image discrimination resonance core sensitive superior sensitivity versus trustworthiness houses responsive attractiveness static masked bodies photographs larger recognize bias scrambled recognizing human individuals ventral personally house selectivity psts upright attractive normal threatening inverted identification tested varied morphed important judgments happiness ambiguous perceived salient inversion socially unclear detection labeling voices 
41	0.03159	imagery mental events scenes scene future navigation past virtual imagined personal real spatial images hippocampus ppa autobiographical parahippocampal experiences reality generated world route environment perspective thinking place visual retrosplenial episodic imagination image construction imagine imagining experience generation cortex familiar movie environmental person common posterior viewing representations natural objects simulation osa drawing rsc control overlapping vividness scanning physical people parietal rotation precuneus simulations half suggest knowledge mentally engaged required counterfactual overlap locomotion pls naturalistic time hippocampal unfamiliar goal room landmarks contextual memory simulate movies cues perceived patterns navigational places survey identification object perspectives scenarios photographs narrative strategies viewed maze thoughts experiencing 
42	0.06993	visual cortex sensory auditory object modality occipital ventral stimulus integration objects early blind tactile perception modalities recognition multisensory color stream cross perceptual presented dorsal primary input modal lateral shape fusiform pathway sighted spatial stimulation discrimination letters vision selective contrast form crossmodal magnetic inputs extrastriate unimodal resonance haptic experience sulcus shapes response visually loc pathways colour detection texture independent letter matching parietal visuo images multimodal somatosensory presentation bimodal temporal supramodal hemifield touch location higher control interactions streams central sensitivity lo individuals properties intact contralateral specialized congenitally congruent occipitotemporal braille separate identity blindness passive intraparietal addition retinotopic substrates binding plasticity fixation colors 
43	0.482	magnetic mechanisms human network resonance underlying level previous provide suggest systems individual important research specifically function patterns interactions higher suggesting context interaction process mechanism pattern model relationship understood predicted key models identified levels influence individuals order cognitive shown humans work suggested linked integration strong thought relevant unclear time multiple unknown reported correlates structures modulated identify play high paradigm modulation independent importance supporting highly strongly reveal unique core experience question largely remain implicated importantly functions central neuronal result underlie contrast approach plays recently nature focused link significance report characterized influences implications highlight poorly prior indicating issue mediated light tested addition set 
44	0.0192	eye sleep gaze saccade movements eyes saccades target fixation movement pursuit deprivation tracking direction sd guided light antisaccade oculomotor saccadic fef rem visual sc frontal night wakefulness open normal covert averted parietal ocular reflexive visually overt suggest directional spem blink smooth peripheral motor exploration superior control supplementary loss contact shifts blinking retinal rapid position antisaccades awake volitional increases stimulation spindles stage nrem head contrast humans ips intraparietal human deprived consolidation wake voluntary sulcus evening morning velocity targets moving step pattern sef visuomotor subject single circadian waking blue execution pro straight darkness generation periods cb latency colliculus fixations prosaccade okn slow 
45	0.02728	motion perception visual mt perceptual moving temporal biological illusion psts parietal human sulcus direction hmt cues posterior superior illusory cortex static stimulus level sts sensitive perceived viewing movement shapes occipital percept process response suggest magnetic stationary form global contour line intraparietal order shape animacy point dots induced mst high disparity viewed illusions real random pattern patterns grouping animate dorsal types presented walking bias selective contrast structure object figure binocular higher rigid size local specialized optic ambiguous luminance resonance observers velocity strength lateral symmetry occipito lines mechanisms surface preference strong sensory ventral rivalry synchronous percepts striate judgments perceive passive strongly transitions 
46	0.0422	hemisphere language stroke hemispheric lateralization patient lesion lesions temporal recovery group lobe epilepsy asymmetry fluency verbal function normal lateralized naming reorganization dominance aphasia control hemispheres unilateral mtle contralateral cerebral laterality tle chronic post asymmetries handed surgery handers interhemispheric dominant frontal neglect neuropsychological patterns outcome impaired ipsilateral contralesional sided functions handedness seizure focal broca age intact mesial seizures specialization months ipsilesional recruitment performance tests preserved deficit damaged interictal mapping pattern rh loss lh impairments strongly test aphasic severe therapy li acute recovered poor hs sclerosis generation suggested epileptic posterior resection wernicke treatment compensatory predominantly paretic surgical lobes methods pre discharges leftward 
47	0.07437	attention attentional target visual parietal spatial cues stimulus task cue control network search targets orienting location sustained detection irrelevant selective relevant frontal cortex attended cued distractors shifts distractor presented selection trials frontoparietal sulcus response ventral modulation perceptual dorsal mechanisms intraparietal distraction ips magnetic events fronto goal focus sensory salient bias transient selectively attend locations junction cueing modulated trial color tpj oddball endogenous salience resonance competition invalid presence voluntary high attending resources eye engaged time unattended alerting shifting valid shift environment reorienting focused unexpected exogenous separate pm distracters divided preparatory occipital temporoparietal paradigm distracting multiple suggest manipulated interaction conjunction modulate orientation 
48	0.0928	prefrontal cortex pfc dorsolateral control dlpfc cognitive lateral medial executive ventrolateral rule parietal dorsal vlpfc anterior ventral posterior ventromedial rules functions cingulate set dorsomedial suggest frontal function engaged mediated mechanisms contrast demands rostral dmpfc vmpfc planning shifting order frontopolar resonance implicated unclear goal fronto test selection higher addition important strategies cognition recruited mid key controlled involvement integration involving strategy process levels striatum shift monitoring rlpfc reflect relational sorting common multiple required strategic fp supporting premotor organization previous recruitment specifically series generation caudal rostrolateral underlie mapping reflecting apfc regulatory caudate wcst problems lower thought suggested provide theories hypothesized model reductions instructed 
49	0.03281	depression mdd state resting reho depressive depressed major group regional fc rsfc disorder symptoms values falff gyrus spontaneous cortex methods abnormal scores rs frequency homogeneity precuneus severity amplitude treatment hcs age mood magnetic abnormalities resonance negative episode control scale voxel positive naive prefrontal fluctuations limitations symptom fcd method cognitive rumination sample function seed rating pcc lower higher range local individuals limbic disease fcs dc pathophysiology mpfc thalamus score cerebellum corrected fluctuation explore scans relationship gender illness test baseline total fractional mechanism medial sex sd pattern sgacc patient long rmdd remitted wise drug mhe approach short provide vmhc subgenual education putamen 
